X,Y,YEAR,LAYER,HEIGHT,DBH,AGE,SPECIES,MANAGEMENT,GPP,GPP_SUN:GPP,GPP_SHADE:GPP,Av_SUN:A_SUN,Aj_SUN:A_SUN,Av_SHADE:A_SHADE,Aj_SHADE:A_SHADE,Av_TOT:A_TOT,Aj_TOT:A_TOT,GR,MR,RA,NPP,BP,reser_as_diff,ResAlloc,ResDeple,ResUsage,BP/NPP,ResAlloc/NPP,ResAlloc/BP,ResDeple/NPP,ResDeple/BP,ResUsage/NPP,ResUsage/BP,CUE,BPE,diffCUE-BPE,Y(perc),MAX_NSC_CONC,MIN_NSC_CONC,PeakLAI,MaxLAI,SLA,SAPWOOD-AREA,HEARTWOOD-AREA,CC-Proj,DBHDC,CROWN_DIAMETER,CROWN_HEIGHT,CROWN_AREA_PROJ,APAR,LIVETREE,DEADTREE,THINNEDTREE,VEG_D,FIRST_VEG_DAY,CTRANSP,CINT,CLE,WUE,MAX_ANN_RESERVE_C,MIN_ANN_RESERVE_C,TREE_MAX_ANN_RESERVE_C,TREE_MIN_ANN_RESERVE_C,MIN_RESERVE_C,RESERVE_C,STEM_C,STEMSAP_C,STEMHEART_C,STEMSAP_PERC,STEMLIVE_C,STEMDEAD_C,STEMLIVE_PERC,MAX_LEAF_C,MAX_FROOT_C,CROOT_C,CROOTLIVE_C,CROOTDEAD_C,CROOTLIVE_PERC,BRANCH_C,BRANCHLIVE_C,BRANCHDEAD_C,BRANCHLIVE_PERC,FRUIT_C,MAX_FRUIT_C,TOT_SAPWOOD_C,TOT_HEARTWOOD_C,RESERVE_N,STEM_N,STEMLIVE_N,STEMDEAD_N,CROOT_N,CROOTLIVE_N,CROOTDEAD_N,BRANCH_N,BRANCHLIVE_N,BRANCHDEAD_N,FRUIT_N,STANDING_WOOD,DELTA_WOOD,CUM_DELTA_WOOD,BASAL_AREA,TREE_CAI,TREE_MAI,CAI,MAI,VOLUME,TREE_VOLUME,DELTA_TREE_VOL(perc),DELTA_AGB,DELTA_BGB,AGB,BGB,BGB:AGB,DELTA_TREE_AGB,DELTA_TREE_BGB,C_HWP,VOLUME_HWP,STEM_RA,LEAF_RA,FROOT_RA,CROOT_RA,BRANCH_RA,gpp,npp,ar,hr,rsoil,rsoilCO2,reco,nee,nep,et,le,soil-evapo,avg_asw,iWue,vol,cum_vol,run_off,litrC,litr1C,litr2C,litr3C,litr4C,cwdC,cwd2C,cwd3C,cwd4C,soilC,soil1C,soil2C,soil3C,soil4C,litrN,litr1N,litr2N,litr3N,litr4N,cwdN,cwd2N,cwd3N,cwd4N,soilN,soil1N,soil2N,soil3N,soil4N,soil_depth,solar_rad,tavg,tmax,tmin,tday,tnight,vpd,prcp,tsoil,rh,[CO2]
0,0,2011,0,23.9894,29.6004,90,Fagussylvatica,T,1563.7103,0.4363,0.5637,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,216.2352,801.4653,1017.7006,546.0097,586.9895,-40.9798,569.4688,596.3504,-26.8816,1.0751,1.0430,0.9702,1.0922,1.0159,-0.0492,-0.0458,0.3492,0.3754,-0.0262,65.0824,11.9725,6.9116,6.0000,5.9965,40.0000,454.6231,233.5304,1.0924,0.2367,6.9375,7.1575,37.8007,4190.8452,289,40,0,176,127,233.8102,31.9577,7573.4709,2.3353,12.9672,7.3090,0.0446,0.0251,11.7493,12.2088,56.5557,37.3631,19.1926,66.0642,4.8572,51.6985,8.5883,1.6500,1.9800,17.8917,1.6544,16.2373,9.2469,6.8079,0.6445,6.1634,9.4670,0.0000,0.7679,53.5574,27.6980,0.1929,0.1948,0.1008,0.0940,0.0638,0.0343,0.0295,0.0246,0.0134,0.0112,0.0000,81.2554,1.6959,29.1737,19.8876,0.0175,0.0079,3.6703,2.2953,206.5814,0.7148,2.4517,0.8506,0.1360,63.3637,17.8917,0.2824,0.0044,0.0009,0.0000,0.0000,417.7067,221.7577,182.7779,139.6159,55.8424,1563.7103,546.0097,1017.7006,277.0926,599.4864,2196.1035,1294.79,-268.92,268.92,311.50,8878.25,45.74,437.27,4.74,206.58,2713.10,259.75,249.63,0.00,35.71,119.65,94.27,597.19,447.89,0.00,149.30,2064.99,27.59,180.74,1045.11,811.54,77.04,0.00,0.35,73.43,3.25,3.30,2.48,0.00,0.83,99.31,-20.13,-56.92,126.70,49.67,180.00,9.1228,8.9299,11.7016,6.6714,10.1771,8.4243,3.4082,570.4607,8.9075,76.6216,374.7600
0,0,2012,0,24.2498,30.1751,91,Fagussylvatica,T,2103.4373,0.4269,0.5731,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,287.4561,868.4313,1155.8874,947.5499,819.3732,128.1767,699.9703,580.6582,119.3120,0.8647,0.7387,0.8543,0.6128,0.7087,0.1259,0.1456,0.4505,0.3895,0.0609,54.9523,12.2536,6.4249,6.0000,5.9965,40.0000,473.1398,241.9956,1.0924,0.2352,6.9615,7.1968,38.0623,5687.2952,287,42,0,254,67,285.9123,42.2432,9366.1588,3.3141,13.7264,6.8372,0.0475,0.0237,11.7826,13.3091,58.5171,38.7154,19.8017,66.1609,5.0330,53.4841,8.6009,1.6500,1.9800,18.4096,1.7065,16.7032,9.2694,7.0592,0.6709,6.3882,9.5046,0.0000,1.5636,55.4553,28.5305,0.2058,0.2017,0.1044,0.0972,0.0658,0.0354,0.0304,0.0255,0.0139,0.0116,0.0000,83.9859,3.4537,32.6274,20.5244,0.0361,0.0083,8.9279,2.3682,215.5092,0.7509,4.8061,2.2126,0.5179,65.5763,18.4096,0.2807,0.0092,0.0022,0.0000,0.0000,472.8075,257.2943,204.5089,157.4360,63.8407,2103.4373,947.5499,1155.8874,244.7937,606.7386,2222.6706,1400.68,-702.76,702.76,364.35,10398.21,36.20,422.98,5.48,215.51,2928.61,117.09,275.11,0.50,38.90,132.41,103.29,601.56,451.17,0.00,150.39,2198.45,34.99,167.89,1117.75,877.83,82.62,0.02,0.69,78.33,3.58,3.42,2.56,0.00,0.85,105.43,-21.01,-63.65,132.90,57.18,180.00,9.1506,9.0563,11.8875,6.7751,10.3303,8.5527,3.4780,495.5357,9.1516,76.5330,368.8650
0,0,2013,0,24.4528,30.6319,92,Fagussylvatica,T,1940.1681,0.4257,0.5743,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,259.9121,968.5121,1228.4242,711.7439,730.1837,-18.4398,573.4984,591.9622,-18.4637,1.0259,0.8058,0.7854,0.8317,0.8107,-0.0259,-0.0253,0.3668,0.3764,-0.0095,63.3154,12.0497,7.3383,6.0000,5.9965,40.0000,485.9977,250.9501,1.0923,0.2315,6.9857,7.2749,38.3275,5329.4708,285,44,0,211,100,308.1599,27.5544,9563.5437,2.3097,13.7060,8.0481,0.0478,0.0280,12.2002,13.0330,60.0024,39.5700,20.4324,65.9474,5.1441,54.8583,8.5732,1.6500,1.9800,18.6203,1.7382,16.8821,9.3349,7.1818,0.6881,6.4937,9.5812,0.0000,1.2579,56.4728,29.3316,0.2188,0.2065,0.1067,0.0997,0.0668,0.0361,0.0307,0.0261,0.0143,0.0118,0.0000,85.8044,2.7790,35.4065,21.0030,0.0294,0.0085,6.8724,2.4172,222.3817,0.7803,3.7657,1.6079,0.2107,67.1841,18.6203,0.2772,0.0072,0.0012,0.0000,0.0000,516.8859,261.7156,208.7034,171.3688,69.7505,1940.1681,711.7439,1228.4242,277.5975,657.6697,2409.2470,1506.02,-434.15,434.15,374.03,10656.34,38.31,382.87,4.89,222.38,3150.99,230.87,258.32,0.03,36.95,123.81,97.54,620.77,465.58,0.00,155.19,2350.14,30.83,167.82,1202.43,949.06,87.10,0.00,0.49,83.24,3.36,3.58,2.69,0.00,0.90,112.63,-22.86,-69.69,139.03,66.15,180.00,9.4356,10.6736,13.5026,8.3414,11.9466,10.1440,4.2669,571.0992,10.5904,74.2731,382.7000
0,0,2014,0,24.5934,30.9524,93,Fagussylvatica,T,1723.8511,0.4327,0.5673,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,226.7521,854.2635,1081.0156,642.8355,622.5735,20.2620,594.1161,562.8701,31.2460,0.9685,0.9242,0.9543,0.8756,0.9041,0.0486,0.0502,0.3729,0.3612,0.0118,62.7093,11.9980,7.0512,6.0000,5.9965,40.0000,492.1484,260.3044,1.0923,0.2289,7.0102,7.3359,38.5965,4674.1173,283,46,0,198,110,259.3404,36.3779,8425.9273,2.4787,13.7588,7.8811,0.0483,0.0277,12.4240,13.2518,60.9198,39.8451,21.0747,65.4059,5.1799,55.7399,8.5028,1.6500,1.9800,18.7205,1.7463,16.9742,9.3282,7.2490,0.6945,6.5546,9.5801,0.0000,0.8893,56.7180,30.1713,0.2317,0.2088,0.1075,0.1013,0.0671,0.0362,0.0309,0.0263,0.0144,0.0119,0.0000,86.8893,1.9650,37.3715,21.2944,0.0210,0.0086,4.3812,2.4383,226.7628,0.8013,2.6202,0.9847,0.1002,68.1688,18.7205,0.2746,0.0051,0.0008,0.0000,0.0000,441.1256,239.2477,194.7810,146.3068,59.5545,1723.8511,642.8355,1081.0156,253.1417,594.2296,2176.8462,1334.16,-389.69,389.69,344.11,9807.16,48.40,441.76,4.72,226.76,3377.75,264.67,273.26,0.74,38.87,130.88,102.77,635.96,476.97,0.00,158.99,2490.42,33.50,164.89,1278.57,1013.46,92.37,0.03,0.64,88.14,3.55,3.75,2.81,0.00,0.94,119.02,-24.13,-75.66,143.82,74.98,180.00,9.4549,8.1371,11.1631,5.7037,9.4988,7.6012,3.5909,634.5117,8.1382,77.0082,382.7000
0,0,2015,0,24.7713,31.3636,94,Fagussylvatica,T,1926.9542,0.4245,0.5755,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,249.7661,984.6743,1234.4404,692.5138,698.1138,-5.6000,595.7865,598.2008,-2.4144,1.0081,0.8603,0.8534,0.8638,0.8569,-0.0035,-0.0035,0.3594,0.3623,-0.0029,64.0617,11.8721,7.0704,6.0000,5.9966,40.0000,502.9082,269.6681,1.0922,0.2273,7.0349,7.3780,38.8693,5329.4929,281,48,0,211,100,311.2767,27.5544,9652.3174,2.2248,13.8248,7.9522,0.0489,0.0281,12.4780,13.1341,62.2169,40.5000,21.7168,65.0950,5.2650,56.9519,8.4623,1.6500,1.9800,19.0174,1.7700,17.2474,9.3073,7.4001,0.7079,6.6923,9.5655,0.0000,1.1477,57.5969,31.0376,0.2446,0.2128,0.1092,0.1035,0.0681,0.0367,0.0314,0.0269,0.0147,0.0122,0.0000,88.6344,2.5365,39.9080,21.7094,0.0274,0.0088,6.0912,2.4772,232.8540,0.8287,3.3041,1.4482,0.2969,69.6170,19.0174,0.2732,0.0069,0.0015,0.0000,0.0000,521.0102,261.6354,208.6065,172.6283,70.5600,1926.9542,692.5138,1234.4404,277.0050,658.2398,2411.3355,1511.45,-415.51,415.51,376.94,10739.18,38.11,381.36,4.82,232.85,3610.61,223.01,258.50,0.03,37.05,123.68,97.73,636.46,477.35,0.00,159.12,2642.66,30.85,165.98,1363.09,1082.74,96.91,0.00,0.50,93.05,3.36,3.86,2.89,0.00,0.96,126.11,-25.86,-81.66,148.44,85.19,180.00,9.4356,10.6736,13.5026,8.3414,11.9466,10.1440,4.2669,571.0992,10.6747,74.2731,374.7600
0,0,2016,0,24.8916,31.6453,95,Fagussylvatica,T,1605.9140,0.4426,0.5574,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,217.6693,800.3949,1018.0642,587.8498,593.8220,-5.9722,602.2766,594.7564,7.5202,1.0102,1.0245,1.0142,1.0117,1.0016,0.0128,0.0127,0.3661,0.3698,-0.0037,63.3947,11.7925,6.8118,6.0000,5.9966,40.0000,507.1294,279.3895,1.0922,0.2251,7.0599,7.4314,39.1459,4205.0055,279,50,0,180,124,214.8445,36.8359,7177.3926,2.7362,13.7389,7.7637,0.0489,0.0276,12.6713,13.1152,62.9643,40.5979,22.3664,64.4777,5.2777,57.6866,8.3821,1.6500,1.9800,19.0937,1.7710,17.3227,9.2753,7.4540,0.7109,6.7431,9.5368,0.0000,0.7906,57.6187,31.8933,0.2576,0.2144,0.1095,0.1049,0.0682,0.0367,0.0315,0.0270,0.0147,0.0123,0.0000,89.5120,1.7476,41.6555,21.9439,0.0191,0.0089,3.6588,2.4896,236.5128,0.8477,2.2477,0.8013,0.0763,70.4183,19.0937,0.2711,0.0046,0.0008,0.0000,0.0000,425.7863,215.5072,178.5590,140.5207,57.6910,1605.9140,587.8498,1018.0642,247.4661,566.5458,2075.4320,1265.53,-340.38,340.38,300.52,8574.28,48.84,447.46,5.06,236.51,3847.12,383.52,272.47,0.06,38.97,130.60,102.84,654.75,491.06,0.00,163.69,2785.86,32.44,173.48,1438.67,1141.28,102.09,0.00,0.56,97.97,3.55,4.06,3.05,0.00,1.02,132.61,-27.23,-86.53,152.10,94.27,180.00,9.0562,8.4797,11.2256,6.2122,9.7154,7.9638,2.9548,706.8633,8.4704,79.1404,384.7700
0,0,2017,0,24.9902,31.8783,96,Fagussylvatica,T,1633.1169,0.4158,0.5842,0.0056,0.9944,0.0000,1.0000,0.0048,0.9952,205.4094,862.3710,1067.7804,565.3365,554.2056,11.1309,613.4745,584.9322,28.5423,0.9803,1.0851,1.1069,1.0347,1.0554,0.0505,0.0515,0.3462,0.3394,0.0068,65.3830,11.9732,6.8568,6.0000,5.9966,40.0000,508.8947,289.2462,1.0921,0.2239,7.0852,7.4675,39.4265,4675.2074,277,52,0,184,121,270.9492,22.9891,8370.4152,2.0865,13.8984,7.8290,0.0498,0.0281,12.6761,13.3045,63.4990,40.4870,23.0120,63.7600,5.2633,58.2357,8.2888,1.6500,1.9800,19.1760,1.7635,17.4125,9.1964,7.5058,0.7100,6.7958,9.4591,0.0000,0.6549,57.4105,32.7702,0.2705,0.2151,0.1092,0.1059,0.0682,0.0366,0.0317,0.0271,0.0147,0.0124,0.0000,90.1808,1.4479,43.1034,22.1085,0.0159,0.0090,2.7182,2.4920,239.2310,0.8636,1.8449,0.5865,0.0823,71.0048,19.1760,0.2701,0.0039,0.0008,0.0000,0.0000,439.8195,232.5649,190.3136,145.4819,59.6005,1633.1169,565.3365,1067.7804,250.4563,586.2518,2147.6212,1318.24,-314.88,314.88,340.40,9695.99,46.46,390.25,4.52,239.23,4086.35,167.47,286.59,0.16,40.84,137.62,107.97,666.17,499.63,0.00,166.54,2923.90,34.39,172.06,1513.86,1203.59,107.30,0.01,0.67,102.88,3.74,4.25,3.19,0.00,1.06,139.02,-28.56,-92.13,155.54,104.18,180.00,9.7138,8.8460,11.7215,6.4593,10.1400,8.2997,4.1965,508.6678,8.8605,73.6287,372.5225
0,0,2018,0,25.082,32.0968,97,Fagussylvatica,T,1650.5178,0.4146,0.5854,0.0061,0.9939,0.0000,1.0000,0.0053,0.9947,201.7131,948.2962,1150.0093,500.5086,542.5357,-42.0272,562.3466,584.6934,-22.3468,1.0840,1.1236,1.0365,1.1682,1.0777,-0.0446,-0.0412,0.3032,0.3287,-0.0255,69.6757,11.7179,7.0334,6.0000,5.9966,40.0000,509.9728,299.1488,1.0921,0.2231,7.1107,7.4971,39.7112,4774.6212,275,54,0,191,115,285.1341,27.2010,8882.4522,1.7553,13.5428,8.0082,0.0489,0.0289,12.6303,12.9866,63.9664,40.3167,23.6497,63.0280,5.2412,58.7252,8.1936,1.6500,1.9800,19.2653,1.7537,17.5116,9.1028,7.5588,0.7079,6.8509,9.3658,0.0000,0.6149,57.1446,33.6459,0.2833,0.2155,0.1087,0.1068,0.0682,0.0364,0.0318,0.0271,0.0147,0.0125,0.0000,90.7905,1.3596,44.4630,22.2508,0.0151,0.0091,2.4242,2.4913,241.6552,0.8787,1.7179,0.5204,0.0893,71.5252,19.2653,0.2693,0.0038,0.0008,0.0000,0.0000,468.4022,257.3787,206.3773,154.3375,63.5135,1650.5178,500.5086,1150.0093,272.1204,632.8352,2318.2708,1422.13,-228.39,228.39,355.20,10104.76,42.87,371.95,4.34,241.66,4328.00,162.48,277.00,0.26,39.59,132.64,104.51,666.58,499.94,0.00,166.65,3070.80,33.58,169.22,1596.34,1271.66,112.01,0.01,0.62,107.76,3.61,4.39,3.29,0.00,1.10,145.81,-30.13,-98.38,158.57,115.75,180.00,9.4737,8.9367,11.8794,6.5628,10.2609,8.4119,4.3072,440.2234,8.9375,74.8359,374.7600
0,0,2019,0,25.1806,32.3337,98,Fagussylvatica,T,1642.2330,0.4166,0.5834,0.0056,0.9944,0.0000,1.0000,0.0048,0.9952,206.2497,858.1812,1064.4309,577.8021,557.7746,20.0275,619.5996,582.4888,37.1108,0.9653,1.0723,1.1108,1.0081,1.0443,0.0642,0.0665,0.3518,0.3396,0.0122,64.8161,12.0165,6.8111,6.0000,5.9966,40.0000,512.0671,309.0426,1.0920,0.2223,7.1365,7.5246,40.0000,4675.2264,273,56,0,184,121,268.7677,22.9892,8308.3045,2.1498,13.8518,7.7178,0.0504,0.0281,12.5718,13.2605,64.5056,40.2275,24.2781,62.3628,5.2296,59.2760,8.1072,1.6500,1.9800,19.3863,1.7472,17.6391,9.0127,7.6257,0.7074,6.9183,9.2765,0.0000,0.6669,57.0063,34.5113,0.2961,0.2163,0.1085,0.1078,0.0683,0.0363,0.0321,0.0273,0.0147,0.0126,0.0000,91.5176,1.4749,45.9379,22.4163,0.0165,0.0091,2.7542,2.4940,244.4093,0.8953,1.8459,0.6060,0.1210,72.1312,19.3863,0.2688,0.0041,0.0010,0.0000,0.0000,437.8967,232.4847,190.2167,144.3349,59.4979,1642.2330,577.8021,1064.4309,252.9805,587.5321,2152.3114,1317.41,-324.82,324.82,339.53,9671.88,47.78,382.50,4.55,244.41,4572.41,91.68,287.35,0.16,40.97,137.91,108.31,674.13,505.60,0.00,168.53,3210.94,34.40,171.29,1672.64,1332.60,117.10,0.00,0.67,112.68,3.75,4.57,3.43,0.00,1.14,152.30,-31.56,-103.68,160.82,126.73,180.00,9.7138,8.8460,11.7215,6.4593,10.1400,8.2997,4.1965,508.6678,8.8344,73.6287,378.8125
0,0,2020,0,25.4084,32.8888,99,Fagussylvatica,T,2103.4543,0.4269,0.5731,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,287.0567,908.3508,1195.4076,908.0467,822.6509,85.3958,666.1211,589.6914,76.4297,0.9060,0.7336,0.8097,0.6494,0.7168,0.0842,0.0929,0.4317,0.3911,0.0406,56.8307,12.0865,6.9194,6.0000,5.9966,40.0000,530.9878,318.5556,1.0919,0.2215,7.1626,7.5542,40.2930,5687.3389,271,58,0,254,67,285.9159,42.2438,9366.2797,3.1759,14.3752,7.8438,0.0527,0.0287,12.5414,13.9220,66.4016,41.5028,24.8988,62.5027,5.3954,61.0063,8.1254,1.6500,1.9800,19.9262,1.7967,18.1295,9.0168,7.8830,0.7322,7.1509,9.2878,0.0000,1.5726,58.8496,35.3613,0.3090,0.2229,0.1119,0.1109,0.0702,0.0373,0.0330,0.0282,0.0152,0.0130,0.0000,94.2109,3.4785,49.4164,23.0226,0.0394,0.0094,8.8818,2.5585,253.2911,0.9347,4.2135,2.1534,0.5399,74.2846,19.9262,0.2682,0.0099,0.0025,0.0000,0.0000,501.4088,256.9724,204.1205,164.2537,68.6521,2103.4543,908.0467,1195.4076,267.8816,636.2557,2330.8011,1463.29,-640.17,640.17,364.43,10400.50,36.27,422.98,5.48,253.29,4825.71,117.80,282.57,0.50,40.31,135.27,106.48,676.83,507.62,0.00,169.21,3360.44,35.17,174.07,1754.55,1396.65,121.97,0.02,0.70,117.58,3.68,4.71,3.53,0.00,1.18,159.02,-32.99,-109.50,162.94,138.58,180.00,9.1506,9.0563,11.8875,6.7751,10.3303,8.5527,3.4780,495.5357,9.1218,76.5330,368.8650
0,0,2021,0,25.5125,33.1462,100,Fagussylvatica,T,1574.1622,0.4375,0.5625,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,212.0178,861.0985,1073.1163,501.0459,577.4889,-76.4430,556.3637,617.6381,-61.2745,1.1526,1.1104,0.9634,1.2327,1.0695,-0.1223,-0.1061,0.3183,0.3669,-0.0486,68.1706,11.8708,7.3544,6.0000,5.9966,40.0000,534.0633,328.8309,1.0919,0.2186,7.1890,7.6225,40.5904,4190.9367,269,60,0,176,127,231.4904,31.9587,7507.4036,2.1644,14.0689,8.5538,0.0519,0.0316,12.9469,13.2110,67.0174,41.4785,25.5389,61.8921,5.3922,61.6252,8.0460,1.6500,1.9800,19.8915,1.7931,18.0984,9.0142,7.8894,0.7328,7.1567,9.2878,0.0000,0.7341,58.6354,36.1629,0.3220,0.2239,0.1119,0.1120,0.0701,0.0372,0.0329,0.0282,0.0152,0.0130,0.0000,94.7983,1.6240,51.0404,23.2119,0.0186,0.0095,3.1280,2.5642,256.4191,0.9532,1.9489,0.6222,-0.0348,74.9068,19.8915,0.2655,0.0044,0.0004,0.0000,0.0000,457.5854,221.3564,182.2933,149.4274,62.4538,1574.1622,501.0459,1073.1163,287.1703,618.8911,2267.1890,1360.29,-213.88,213.88,309.87,8831.99,46.42,437.86,4.80,256.42,5082.12,274.68,251.50,0.00,36.57,119.31,95.62,700.31,525.24,0.00,175.08,3520.86,27.61,186.67,1843.57,1463.01,126.13,0.00,0.37,122.50,3.27,4.93,3.70,0.00,1.23,166.46,-35.13,-114.63,164.91,151.31,180.00,9.1228,8.9299,11.7016,6.6714,10.1771,8.4243,3.4082,570.4607,8.8401,76.6216,382.7000
0,0,2022,0,25.6192,33.4127,101,Fagussylvatica,T,1709.1111,0.4313,0.5687,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,214.3122,878.4477,1092.7599,616.3512,585.4329,30.9183,616.2490,570.5110,45.7381,0.9498,0.9998,1.0526,0.9256,0.9745,0.0742,0.0781,0.3606,0.3425,0.0181,63.9373,11.8886,6.8844,6.0000,5.9966,40.0000,537.6792,339.1474,1.0918,0.2177,7.2156,7.6537,40.8922,4674.0953,267,62,0,198,110,262.6417,36.3715,8519.7948,2.3467,14.1037,8.0072,0.0524,0.0298,12.8998,13.5667,67.6657,41.4933,26.1724,61.3210,5.3941,62.2716,7.9717,1.6500,1.9800,20.0321,1.7911,18.2410,8.9411,7.9658,0.7341,7.2317,9.2151,0.0000,0.7611,58.6389,37.0248,0.3348,0.2251,0.1119,0.1132,0.0703,0.0372,0.0332,0.0284,0.0152,0.0131,0.0000,95.6637,1.6841,52.7245,23.4113,0.0194,0.0096,3.2850,2.5713,259.7042,0.9727,1.9990,0.7247,0.1407,75.6315,20.0321,0.2649,0.0048,0.0011,0.0000,0.0000,450.4117,238.8665,194.3533,147.5648,61.5636,1709.1111,616.3512,1092.7599,259.8601,601.7783,2204.4996,1352.62,-356.49,356.49,347.41,9901.05,48.40,442.00,4.63,259.70,5341.83,281.08,273.51,0.74,39.29,130.16,103.32,702.09,526.57,0.00,175.52,3655.35,33.41,173.01,1919.37,1529.55,131.63,0.03,0.66,127.40,3.56,5.08,3.81,0.00,1.27,172.49,-36.14,-121.63,165.58,164.69,180.00,9.4549,8.1371,11.1631,5.7037,9.4988,7.6012,3.5909,634.5117,8.1534,77.0082,372.5225
0,0,2023,0,25.7145,33.6528,102,Fagussylvatica,T,1636.4064,0.4161,0.5839,0.0056,0.9944,0.0000,1.0000,0.0048,0.9952,207.5040,874.7690,1082.2730,554.1334,563.5389,-9.4055,595.4345,588.2755,7.1591,1.0170,1.0745,1.0566,1.0616,1.0439,0.0129,0.0127,0.3386,0.3444,-0.0057,66.1372,11.9626,7.1087,6.0000,5.9966,40.0000,539.9056,349.5651,1.0918,0.2168,7.2426,7.6858,41.1985,4675.2644,265,64,0,184,121,270.1727,22.9893,8348.3135,2.0510,14.1473,8.2631,0.0530,0.0309,12.9006,13.5361,68.1927,41.3927,26.8000,60.6997,5.3811,62.8116,7.8910,1.6500,1.9800,20.1313,1.7844,18.3468,8.8640,8.0235,0.7332,7.2903,9.1381,0.0000,0.6861,58.4716,37.8758,0.3477,0.2258,0.1116,0.1142,0.0704,0.0370,0.0334,0.0285,0.0152,0.0133,0.0000,96.3474,1.5185,54.2429,23.5710,0.0177,0.0097,2.7438,2.5730,262.4480,0.9904,1.7867,0.5846,0.0992,76.2161,20.1313,0.2641,0.0043,0.0009,0.0000,0.0000,450.6662,232.3245,190.0231,147.6173,61.6419,1636.4064,554.1334,1082.2730,255.6283,593.2688,2173.3266,1337.90,-298.51,298.51,341.23,9720.32,48.07,390.57,4.51,262.45,5604.28,172.67,287.54,0.16,41.24,137.50,108.64,714.46,535.85,0.00,178.62,3793.52,34.42,173.50,1995.36,1590.24,136.75,0.01,0.67,132.31,3.75,5.30,3.97,0.00,1.32,178.92,-37.56,-127.00,165.66,177.83,180.00,9.7138,8.8460,11.7215,6.4593,10.1400,8.2997,4.1965,508.6678,8.8568,73.6287,374.7600
0,0,2024,0,25.8229,33.9286,103,Fagussylvatica,T,1595.7651,0.4415,0.5585,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,216.5751,811.4178,1027.9929,567.7723,593.7157,-25.9434,586.7104,599.0390,-12.3285,1.0457,1.0334,0.9882,1.0551,1.0090,-0.0217,-0.0208,0.3558,0.3721,-0.0163,64.4201,11.7818,7.0216,6.0000,5.9966,40.0000,544.1412,359.9689,1.0917,0.2160,7.2699,7.7143,41.5094,4205.0819,263,66,0,180,124,216.9986,36.8364,7238.8302,2.6165,13.9538,8.1395,0.0527,0.0307,12.8638,13.3115,68.8672,41.4479,27.4193,60.1853,5.3882,63.4790,7.8241,1.6500,1.9800,20.2928,1.7842,18.5086,8.7925,8.1085,0.7352,7.3733,9.0669,0.0000,0.7891,58.5469,38.7215,0.3606,0.2272,0.1118,0.1154,0.0707,0.0370,0.0337,0.0287,0.0153,0.0134,0.0000,97.2685,1.7467,55.9896,23.7781,0.0205,0.0098,3.4225,2.5813,265.8705,1.0109,2.0323,0.7595,0.1616,76.9756,20.2928,0.2636,0.0051,0.0012,0.0000,0.0000,433.8010,215.1871,178.1718,141.3774,59.4556,1595.7651,567.7723,1027.9929,268.4148,587.9640,2153.8937,1296.41,-299.36,299.36,302.79,8639.04,48.96,449.11,4.99,265.87,5870.15,404.86,278.80,0.06,40.18,132.97,105.58,721.53,541.15,0.00,180.38,3945.99,32.56,184.99,2078.07,1650.39,141.45,0.00,0.58,137.23,3.64,5.49,4.12,0.00,1.37,185.81,-39.22,-131.93,165.95,191.01,180.00,9.0562,8.4797,11.2256,6.2122,9.7154,7.9638,2.9548,706.8633,8.4557,79.1404,376.8125
